ID,Title,View,Favorite,Like,Dislike,Reply,Share,Coin,Dynamic,View URL
31815761,火箭炮飞上天，美国AERO X10A空中火箭炮系统,3715,63,92,0,4,1,1,0,https://www.bilibili.com/read/cv31815761
31484748,HDR 图片制作,932,63,25,0,7,4,2,0,https://www.bilibili.com/read/cv31484748
32333028,蒙古国换首都，真的假的？| 地球知识局,135096,61,739,0,34,15,10,0,https://www.bilibili.com/read/cv32333028
31212330,“南达科他”级的TDS设计与测试,1171,61,85,0,6,3,9,0,https://www.bilibili.com/read/cv31212330
31892798,你要多努力才能考到600多分?,7327,59,40,0,76,8,0,0,https://www.bilibili.com/read/cv31892798
31311366,【译】凝聚态数学：两位年轻学者颠覆了数学,2318,59,75,0,6,2,2,0,https://www.bilibili.com/read/cv31311366
31346122,图说：“安萨特-U”教练直升机 俄罗斯空天军最容易被忽视的机型,5382,58,65,0,12,1,0,0,https://www.bilibili.com/read/cv31346122
31223656,【译】格罗滕迪克: 收获｜《收获与播种》访谈,2169,55,40,0,2,2,4,0,https://www.bilibili.com/read/cv31223656
32114753,SpaceX公布星舰第二次试飞的最终调查结果,17323,54,382,0,48,32,5,0,https://www.bilibili.com/read/cv32114753
32175169,高中历史快速提分并不难！三年翻来覆去考这些，吃透次次考第一,2558,53,32,0,165,5,2,0,https://www.bilibili.com/read/cv32175169
31631168,一个很变态，但数学能考第一的方法！,2402,53,18,0,0,5,0,0,https://www.bilibili.com/read/cv31631168
31364339,AI生成色情暴力电影，又将如何应对？,186870,52,705,0,88,18,2,0,https://www.bilibili.com/read/cv31364339
32333418,1944夏的浪中顽石：“枪骑士”刺白俄——喋血大渡口,2194,51,76,0,1,3,0,0,https://www.bilibili.com/read/cv32333418
32116938,视频翻译和配音工具，VideoTrans软件体验,8595,51,70,0,10,4,2,0,https://www.bilibili.com/read/cv32116938
31953160,高中英语148️全班第一，多亏了这次提分秘籍帮大忙！,3882,51,21,0,177,5,0,0,https://www.bilibili.com/read/cv31953160
31951934,狂热运输：VIIF型鱼雷运输艇（重制版）,1186,51,30,0,0,1,0,0,https://www.bilibili.com/read/cv31951934
31713993,苹果：iPhone 15系列电池耐久度翻倍至1000次循环,26698,50,36,0,171,22,8,0,https://www.bilibili.com/read/cv31713993
31253263,狩蛛蜂盘点(上篇),2665,49,92,0,10,9,4,0,https://www.bilibili.com/read/cv31253263
31796535,华为的这个生日礼你领取了吗,2899,48,28,0,45,13,0,0,https://www.bilibili.com/read/cv31796535
32328389,2024时事素材| 2月时事,35973,47,97,0,2,10,4,0,https://www.bilibili.com/read/cv32328389
31750581,一加 Ace 3V，首发骁龙 7+ Gen 3，5500mAh大电池，1.5K超窄边直屏，预计三月发布,25934,47,240,0,140,11,8,0,https://www.bilibili.com/read/cv31750581
32070817,龙腾社024 关于法国冷战坦克的奇谈怪论杂谈（1）,658,46,66,0,9,6,11,0,https://www.bilibili.com/read/cv32070817
32061243,越南求助，中国出手了！| 地球知识局,153802,46,716,0,38,1,7,0,https://www.bilibili.com/read/cv32061243
32003356,【2024最新】国内免费ChatGPT4.0镜像站点，保姆级攻略！,862,45,22,0,3,0,2,0,https://www.bilibili.com/read/cv32003356
31420141,你没有看错！iPhone手机也能同时登录两个微信账号！,11553,45,7,0,32,4,0,0,https://www.bilibili.com/read/cv31420141
31727152,秦军灭六国要靠士兵自带干粮？秦代戍卒的待遇，其实好得超乎想象,41052,44,392,0,26,5,12,0,https://www.bilibili.com/read/cv31727152
31171666,“机关步枪”——自动武器历史上的匆匆过客,2458,44,102,0,15,1,4,0,https://www.bilibili.com/read/cv31171666
31992399,入梦AI变声器使用教程(图文),9303,43,47,0,5,1,2,0,https://www.bilibili.com/read/cv31992399
31423217,《共产主义ABC》第十七章　共产党人关于住宅问题的纲领——布哈林,1183,43,28,0,2,0,2,0,https://www.bilibili.com/read/cv31423217
31414659,微软发布 Windows11 24H2 新版，新功能一个比一个实用,10778,43,30,0,32,3,2,0,https://www.bilibili.com/read/cv31414659
32145597,德语全部介词的格（其余皆二格）,1230,42,40,0,10,0,3,0,https://www.bilibili.com/read/cv32145597
31421881,高中英语“40篇短文搞定3500个单词”，学渣三年看这一份就够了！,1798,41,9,0,60,2,0,0,https://www.bilibili.com/read/cv31421881
31420838,高中物理90+物理模型总结～,985,41,12,0,56,1,0,0,https://www.bilibili.com/read/cv31420838
32349530,枪械 701,1278,40,29,0,0,0,0,0,https://www.bilibili.com/read/cv32349530
31798567,又一王炸！比亚迪汉唐荣耀版16.98 万元来袭？,41043,40,81,0,222,46,24,0,https://www.bilibili.com/read/cv31798567
31709625,第三方阿里云盘客户端，Raptor软件体验,10108,40,86,0,18,6,0,0,https://www.bilibili.com/read/cv31709625
31636604,艨艟三千——二战美国造船能力略考,448,40,47,0,2,10,10,0,https://www.bilibili.com/read/cv31636604
31412164,iPhone SE4首次采纳与iPhone 15系列相似的灵动岛设计,31525,40,134,0,156,20,14,0,https://www.bilibili.com/read/cv31412164
32168424,国内搜索引擎，要洗牌了,9916,39,92,0,11,3,6,0,https://www.bilibili.com/read/cv32168424
31893011,作文热点素材：高铁与绿皮火车,587,39,7,0,1,0,0,0,https://www.bilibili.com/read/cv31893011
31495612,勇猛之路：二战部分英雄单位考证（历史向）,1746,39,93,0,7,7,4,0,https://www.bilibili.com/read/cv31495612
31484899,真长期19“湖南星”,2897,39,5,0,5,18,0,0,https://www.bilibili.com/read/cv31484899
31402672,江西，外地人被辣傻了！| 地球知识局,174586,39,816,0,107,43,7,0,https://www.bilibili.com/read/cv31402672
32313515,视频播放增强工具，HTML5视频增强脚本软件体验,8156,38,78,0,5,0,2,0,https://www.bilibili.com/read/cv32313515
32212494,BTC给我涨！！！,2242,38,60,0,43,88,41,0,https://www.bilibili.com/read/cv32212494
31801754,评测：阿尔戈斯PNVG-18四目夜视仪 平民可以购买的特种部队装备,1674,38,47,0,0,3,0,0,https://www.bilibili.com/read/cv31801754
31353819,【AI绘画】拒绝低速网盘下载，使用绘世启动器安装SD-WebUI,1326,38,16,0,21,1,1,0,https://www.bilibili.com/read/cv31353819
32329399,跟着毛不易写满分作文：你要写__就不能只写__,32896,37,80,0,1,2,1,0,https://www.bilibili.com/read/cv32329399
32324647,德军采购两款单兵激光测距仪 提高榴弹发射器和狙击步枪的命中率,1561,37,31,0,1,0,1,0,https://www.bilibili.com/read/cv32324647
31890456,科普丨新型16Pin显卡供电接口12V-2×6你了解吗？,16095,37,141,0,215,11,3,0,https://www.bilibili.com/read/cv31890456
31789256,音频处理工具，faster-whisper-GUI软件体验,8797,37,67,0,4,4,2,0,https://www.bilibili.com/read/cv31789256
31359748,高中语文第一次考了140年级第一，多亏这次提分秘籍帮大忙,2820,37,18,0,98,5,0,0,https://www.bilibili.com/read/cv31359748
32380449,2A46坦克炮的结构图,846,36,27,0,3,4,0,0,https://www.bilibili.com/read/cv32380449
31938471,物理所直播时桌子上的混沌摆是什么原理？| No.397,166258,36,917,0,15,0,2,0,https://www.bilibili.com/read/cv31938471
31910712,vivo多款平板，蓄势待发：天玑 9300 / 骁龙 8sGen3 旗舰平台、3K超高分LCD大屏,15641,36,172,0,106,25,4,0,https://www.bilibili.com/read/cv31910712
31312081,沙特与韩国签署32亿美元的防空系统协议,16007,36,128,1,158,4,0,0,https://www.bilibili.com/read/cv31312081
31251291,美国空军“竹鹰”演习 C-17运输机为F-22战斗机加油 场面很特别,2839,36,39,0,2,1,0,0,https://www.bilibili.com/read/cv31251291
31205644,【莎头】文中好词好句系列10（肥四糕得）,3855,36,15,0,30,0,0,0,https://www.bilibili.com/read/cv31205644
31169182,最疼到底有多痛？（白菜杜比的百科漫画）,6782,36,64,0,3,0,1,0,https://www.bilibili.com/read/cv31169182
31106651,【可领取打印版】语文龙年十全大礼包第八期！高考作文之《人民日报》最好用的8种句式,85887,35,130,0,6,1,0,0,https://www.bilibili.com/read/cv31106651
30948118,里根总统《邪恶帝国》演讲全文,2335,35,33,0,4,1,2,0,https://www.bilibili.com/read/cv30948118
32333852,本田NSX（NC1） GT500 10年总结,1014,34,67,0,2,6,10,0,https://www.bilibili.com/read/cv32333852
32003716,高三最后100天如何上600,1611,34,12,0,32,4,0,0,https://www.bilibili.com/read/cv32003716
31890189,高中政治一纸背完四本书，带你怒上高分！,687,34,11,0,10,2,0,0,https://www.bilibili.com/read/cv31890189
31819490,含着金钥匙出生的DP，为何“爹不亲娘不爱”？【Mizuiro-Aqua】,4443,34,47,0,14,3,0,0,https://www.bilibili.com/read/cv31819490
31267428,【mini主机入门】——新手如何根据需求确定迷你主机的配置。,32240,34,69,0,14,5,3,0,https://www.bilibili.com/read/cv31267428
31170620,艾跃进：朝鲜归来话朝鲜,7499,34,139,0,45,7,0,0,https://www.bilibili.com/read/cv31170620
32312281,英军在1963年亚丁紧急状态期间简介和英国皇家海军/陆军/武装警察军服介绍,912,33,21,0,0,0,0,0,https://www.bilibili.com/read/cv32312281
32160416,vivo X100s，配置公布：天玑9300超频版、1.5K OLED 直屏，大底蔡司影像,25522,33,161,0,158,16,0,0,https://www.bilibili.com/read/cv32160416
31995006,普源DHO800/804无损升级DHO924破解带宽到250MHz,419,33,2,0,10,3,0,0,https://www.bilibili.com/read/cv31995006
31651060,硬核-Log4j2与Logback当初选型以及在云原生环境下的反思与展望,3360,33,59,0,4,12,5,0,https://www.bilibili.com/read/cv31651060
31209786,我的ITX进化史（2020-2024）,1380,33,53,0,17,5,3,0,https://www.bilibili.com/read/cv31209786
31649812,ICLR'24最新 | 相机姿态估计新SOTA！稀疏视角也不怕！,559,32,7,0,0,5,2,0,https://www.bilibili.com/read/cv31649812
31423192,差点喂鲨鱼！运送原子弹的美国印第安纳波利斯号重巡洋舰的生还者,4229,32,83,0,4,2,0,0,https://www.bilibili.com/read/cv31423192
31218681,远超LoFTR和DKM！特征匹配新范式！MESA：匹配一切！,676,32,9,0,0,12,0,0,https://www.bilibili.com/read/cv31218681
31942586,德国画家恩斯特·艾格纳作品欣赏 二战随军艺术家 死于斯大林格勒,2664,31,39,0,2,2,0,0,https://www.bilibili.com/read/cv31942586
31736716,写作素材分享 百用不腻万能开头结尾~,878,31,10,0,5,1,0,0,https://www.bilibili.com/read/cv31736716
31362156,中规中矩：意大利“鲁兹”级潜艇,713,31,26,0,0,2,0,0,https://www.bilibili.com/read/cv31362156
31215321,多尺度神经网络新一代创新！精度与速度完美平衡，实现多领域应用落地,17859,31,23,0,0,2,0,0,https://www.bilibili.com/read/cv31215321
31185341,【mini主机入门】——常见7840HS迷你主机盘点,36100,31,79,0,33,4,6,0,https://www.bilibili.com/read/cv31185341
31739126,希望你用不上这篇文章！,4760,30,16,0,0,2,0,0,https://www.bilibili.com/read/cv31739126
31295843,【Q&A】周视瞄准镜相关问题,1736,30,64,0,13,6,6,0,https://www.bilibili.com/read/cv31295843
31211025,龙年吃太饱｜厨房里的物理学如何助力春节宴席的烹饪盛宴？,232657,30,747,0,4,3,2,0,https://www.bilibili.com/read/cv31211025
32137913,AMD 宣布AMD Radeon RX 7900 GRE显卡全球发售,43300,29,196,0,259,20,6,0,https://www.bilibili.com/read/cv32137913
31621112,小米 Civi 4，核心规格公布：骁龙 8 系旗舰芯、徕卡影像、1.5K2.7D微曲屏，前置双摄,19933,29,157,0,151,11,4,0,https://www.bilibili.com/read/cv31621112
31566459,高中生物一招考到98手把手教你原地逆袭,1913,29,9,0,73,2,0,0,https://www.bilibili.com/read/cv31566459
31565727,LLaMA 2 - 你所需要的一切资源,8060,29,37,0,2,4,0,0,https://www.bilibili.com/read/cv31565727
31480513,动态SLAM最新工作！吊打GO-SLAM！,4260,29,8,0,0,1,2,0,https://www.bilibili.com/read/cv31480513
31247206,哪个最让你满意？,20191,28,90,0,137,4,4,0,https://www.bilibili.com/read/cv31247206
31181415,（一）盘点全球现役/下一代最强核潜艇之中国篇,1625,28,17,0,12,2,0,0,https://www.bilibili.com/read/cv31181415
32014074,高中化学“30个知识点误区”，就凭它，化学也能冲上85+！,725,27,8,0,7,2,0,0,https://www.bilibili.com/read/cv32014074
31890759,美韩特种部队联合训练照曝光 重点演练城镇战术 武器装备很接近,3598,27,39,0,19,0,0,0,https://www.bilibili.com/read/cv31890759
31643445,精华帖分享 | 量价因子——技术分析的底层逻辑究竟硬不硬？,12029,27,33,0,4,2,5,0,https://www.bilibili.com/read/cv31643445
31295298,ケ号爆弾+旧日本陆军空对舰导弹发展史 与索尼的前世今生,4585,27,60,1,3,2,2,0,https://www.bilibili.com/read/cv31295298
32374232,中国含能战斗部（活性毁伤元技术）已经普及到中小口径弹药,1538,26,27,0,21,1,0,0,https://www.bilibili.com/read/cv32374232
32334075,三体中的智子有没有可能实现？| No.398,155784,26,767,0,12,2,4,0,https://www.bilibili.com/read/cv32334075
32137681,高中数学“函数类压轴题100道”，学渣三年看这一份就够了！,426,26,3,0,9,1,0,0,https://www.bilibili.com/read/cv32137681
32134411,南北战争（十一）第二次牛奔河,142479,26,630,0,6,0,5,0,https://www.bilibili.com/read/cv32134411
32109887,vivo Pad3 Pro，配置公布：天玑 9300，12.95 英寸 3K LCD 屏，80W快充，512GB超大存储,14062,26,107,0,110,12,0,0,https://www.bilibili.com/read/cv32109887
32079886,ICRA'24开源 | M2DGR作者再发力！多传感器融合SLAM最新SOTA！,5928,26,12,0,0,8,0,0,https://www.bilibili.com/read/cv32079886
31896604,刷新多个SOTA！最新Mamba魔改版本超越transformer，GPU内存消耗减少74%,10521,26,20,0,1,2,0,0,https://www.bilibili.com/read/cv31896604
31876655,文本编辑工具，novelWriter软件体验,9104,26,65,0,6,2,2,0,https://www.bilibili.com/read/cv31876655
31823669,开源大语言模型作为 LangChain 智能体,7287,26,42,0,2,5,0,0,https://www.bilibili.com/read/cv31823669
31729392,直接抄！10个文员必备公式，工作再忙都要学会！,24423,26,30,0,0,2,2,0,https://www.bilibili.com/read/cv31729392
31638477,平民与水兵、商船与武装，自由轮上的那些“杀伤性武器”,1150,26,28,0,0,0,0,0,https://www.bilibili.com/read/cv31638477
31575802,高中历史“五十天晨读晚背知识点”，就凭它，历史也能冲上85+！,815,26,9,0,48,2,0,0,https://www.bilibili.com/read/cv31575802
31253505,RAYS VolkRacing系列轮毂进化史(2),1261,26,39,0,9,5,16,0,https://www.bilibili.com/read/cv31253505
32140312,PCB设计优化丨布线布局必须掌握的检查项,19703,25,44,0,0,0,2,0,https://www.bilibili.com/read/cv32140312
32001611,【超详细教程】如何更换鼠标指针样式,512,25,13,0,1,1,2,0,https://www.bilibili.com/read/cv32001611
31728598,斯洛文尼亚特警部队机降训练 配备德国HK416步枪 G28狙击步枪,3374,25,50,0,0,2,0,0,https://www.bilibili.com/read/cv31728598
31727183,高中历史一举拿下全班第一！,623,25,8,0,14,0,0,0,https://www.bilibili.com/read/cv31727183
31553962,Sora火爆出圈！刷新文生视频SOTA，扩散transformer或成最大赢家,13622,25,30,0,0,2,1,0,https://www.bilibili.com/read/cv31553962
31426265,一不小心，捅了猫头鹰的窝！,8910,25,76,0,84,13,0,0,https://www.bilibili.com/read/cv31426265
32317958,最后一百天怎么才算努力 ！,1534,24,9,0,56,1,0,0,https://www.bilibili.com/read/cv32317958
31822079,高中语文“21万作文写作素材”，学渣三年看这一份就够了！,500,24,11,0,7,1,0,0,https://www.bilibili.com/read/cv31822079
31802719,220年前 世界第一列蒸汽火车首次出发 改变历史与科技的重要事件,2550,24,34,0,2,1,0,0,https://www.bilibili.com/read/cv31802719
31484493,《繁花》中火烧丝光棉真的不怕火烧？,210145,24,896,0,13,6,5,0,https://www.bilibili.com/read/cv31484493
31462674,A卡WINDOWS下满血运行Stable diffusion！zluda使用详细教程！,996,24,10,0,17,1,0,0,https://www.bilibili.com/read/cv31462674
31214188,机箱内的“变形金刚”！那些奇特散热器们,4701,24,42,0,22,4,1,0,https://www.bilibili.com/read/cv31214188
