ID,Title,View,Favorite,Like,Dislike,Reply,Share,Coin,Dynamic,View URL
32319052,【Sammy】（精翻）显化本就是一件简单到不可思议的事,1790,32,37,0,0,0,3,0,https://www.bilibili.com/video/BV1F2421M7Po?cvid=32319052
31988268,剑与远征 48位常用英雄藏品打造分享,1969,32,44,0,2,0,6,0,https://www.bilibili.com/video/BV17m411f7Gt?cvid=31988268
31946708,“导数”一课通！1h零基础上手!,2007,32,107,0,1,2,22,0,https://www.bilibili.com/video/BV1iZ421y71z?cvid=31946708
32254452,牛奶清炖白菜汤,4794,31,76,0,2,0,2,0,https://www.bilibili.com/video/BV1zm411f7gT?cvid=32254452
31741263,1915年的上海美专，一次突破封建礼教的大胆尝试,2278,31,37,0,18,8,0,0,https://www.bilibili.com/video/BV1ux421f7bA?cvid=31741263
31396879,lightspeed weight loss  |  lose weigh...,6748,31,50,0,0,0,1,0,https://www.bilibili.com/video/BV1uK421k7EC?cvid=31396879
32144564,该视频已失效,38386,30,697,0,43,0,36,0,https://www.bilibili.com/video/BV1jz421R7V2?cvid=32144564
31410383,有人把Bible翻译成了Z世代语言?,2338,30,197,2,2,0,0,0,https://www.bilibili.com/video/BV1st421a7NL?cvid=31410383
32111917,把自己变成礼物的荧猫猫,3208,29,51,0,0,0,0,0,https://www.bilibili.com/video/BV1uw4m1f7f2?cvid=32111917
32072371,一个很变态、粗暴、简单......但可以考上公务员的实用方案！不要无效备考，都给,2080,29,13,0,0,0,1,0,https://www.bilibili.com/video/BV1yZ421y7SK?cvid=32072371
31370742,”反对仇日思想“ ”日本侵华民众无辜“？! 无数“通化事件”证明了，只有彻...,454,29,113,3,10,4,9,0,https://www.bilibili.com/video/BV1qZ421m7F6?cvid=31370742
31821147,[绘画展示]六尾&伊布，永远的好朋友！,534,28,33,0,7,0,0,0,https://www.bilibili.com/read/cv31821147
31754502,【普林斯顿资格考试：复分析】三角恒等式在复平面上成立吗?,7599,28,42,0,2,0,0,0,https://www.bilibili.com/video/BV1x34y1N7XZ?cvid=31754502
31367097,【粉丝福利】无声瘦身6w+ @Bᴀ̆̈ʙ̆̈ʏ̆̈自制/安全健康WL,4118,28,64,0,12,0,19,0,https://www.bilibili.com/video/BV1Ft4y1f7U8?cvid=31367097
31275572,【最新】Sammy — 显化必看！Sammy警告：江湖骗子多，别花冤枉钱！...,434,28,14,0,0,0,0,0,https://www.bilibili.com/video/BV1Vm411D7r2?cvid=31275572
31210334,【奥奇传说/King】终渊遗音·薄伽丘（神运王者薄伽丘）稳定速通打法（无艾希嬴政,3154,28,25,0,4,0,0,0,https://www.bilibili.com/video/BV1uz421d74S?cvid=31210334
32390835,【导数】“切线问题”一网打尽！,1971,27,70,0,1,1,16,0,https://www.bilibili.com/video/BV1sx42127hu?cvid=32390835
31800994,我身边，快四十岁的未婚中产，至少有10个人。,67558,27,891,29,26,1,16,0,https://www.bilibili.com/video/BV1PC411W7j9?cvid=31800994
31779728,寒潮来了，花火也穿上袜子御寒了,2215,27,43,0,0,0,2,0,https://www.bilibili.com/video/BV1QS421P7Yc?cvid=31779728
31739488,做无货源电商，有超多比1688还便宜 利润大，质量扛大，好用的拿货网站，电商人打,243,27,14,0,0,0,8,0,https://www.bilibili.com/video/BV1zm411U7Fa?cvid=31739488
31567579,【H萌拜年纪单品】悬疑推理剧场：双面侦探之《杀人者的国度》,35833,27,941,5,98,0,7,0,https://www.bilibili.com/video/BV1jy421z7Hy?cvid=31567579
32200719,五千字解析环境，多系法的崛起——荒芜之地最后一期环境周报【102期环境周报】,25727,26,127,1,15,0,7,0,https://www.bilibili.com/video/BV1My421B7vm?cvid=32200719
31829268,[全都免费无偿]电视，漫画，动漫，音乐，小说，想要吗？都在这里！,953,26,23,0,4,0,0,0,https://www.bilibili.com/video/BV1o6421u7MM?cvid=31829268
31953374,盘点那些优质宝藏资源网站(第二期）,8734,24,18,0,3,0,2,0,https://www.bilibili.com/video/BV1Xm411S7Z7?cvid=31953374
31306572,【万代官方试玩】二次元宝太郎/黑钢/英寿/祢音卡绘 假面骑士街机游戏支援卡片介绍,10610,24,196,3,14,1,2,0,https://www.bilibili.com/video/BV15F4m177LB?cvid=31306572
31228631,［游资、龙头］「一瞬流光」：别求人，向内求，市场都是周期轮回，自己近期的参与，未,8924,24,35,0,0,0,5,0,https://www.bilibili.com/video/BV1rS421K7c5?cvid=31228631
31216254,军团领主小说推荐120部完本小说推荐大合集有半数都是战锤小说,10948,24,53,0,2,0,0,0,https://www.bilibili.com/video/BV1EZ421S7cw?cvid=31216254
32141020,每天半小时 申论80分,100424,23,90,1,0,0,11,0,https://www.bilibili.com/video/BV1St421b7o4?cvid=32141020
32140549,杀疯了！国家送的考公人必备网站，到底有多牛？已经在考公界杀疯了！感紧码住,2063,23,17,0,0,0,5,0,https://www.bilibili.com/video/BV1k1421f7sM?cvid=32140549
31992311,「林ゆめの」週刊ホPOST春季刊撮影Vlog,2224,23,44,0,0,0,0,0,https://www.bilibili.com/video/BV18C411x7DV?cvid=31992311
31906771,“好听啊 这真的是十年前的歌吗”！《Everywhere We Go》,22542,23,1099,4,4,0,4,0,https://www.bilibili.com/video/BV1rZ42117Bn?cvid=31906771
31184621,我在八零年代当后妈（1~126集全）高清免费完整,20849,23,73,27,4,0,0,0,https://www.bilibili.com/video/BV1nu4m1P7Ts?cvid=31184621
32042898,开拓者，你在发呆吗，在想什么呢，能说出来给流莹听听吗,3238,22,65,0,0,0,0,0,https://www.bilibili.com/video/BV1px4y1r7xg?cvid=32042898
31909311,开学要学平面向量？一个视频基础通关！,1792,22,60,0,2,0,17,0,https://www.bilibili.com/video/BV1eC411W7L3?cvid=31909311
31518540,"【反应集】会说""你明明就是喜欢我!""的马娘们",994,22,68,0,9,0,2,0,https://www.bilibili.com/video/BV15v421C7Dp?cvid=31518540
31414153,前端已死，前端永生｜掘金年度技术演讲 2023,11995,22,478,2,0,0,4,0,https://www.bilibili.com/video/BV1uz421d7Ch?cvid=31414153
31220323,十年画师踩过的坑！自学画画就按这个流程走，救醒一个算一个！！！,20332,22,107,1,3,0,1,0,https://www.bilibili.com/video/BV1oZ421B7eV?cvid=31220323
31191381,【鏡音リン】ボトルケーキ【ライブP】,111932,22,1189,0,13,1,2,0,https://www.bilibili.com/video/BV1QG411o71V?cvid=31191381
32187834,【知识学爆】丁真带你做丘成桐数学竞赛 想你了，积牢！,6806,21,171,0,14,0,3,0,https://www.bilibili.com/video/BV1QW421A77Z?cvid=32187834
31639486,在学校放这歌 不得甜到初高中的孩子们无法自拔！HALO HALO (feat.,17477,21,1526,3,3,0,5,0,https://www.bilibili.com/video/BV1Fm411Q7Pc?cvid=31639486
31400119,【jio桑的直播杂谈】为什么说你的练枪是自我感动的偷懒,5202,21,643,0,0,1,9,0,https://www.bilibili.com/video/BV1qt421a7Zu?cvid=31400119
31266458,"用数论证明C(n,m)是整数",8442,21,104,0,2,0,0,0,https://www.bilibili.com/video/BV16v421y7Wv?cvid=31266458
31209310,【原创MV】DISTANT 【Finana Ryugu / Kyo Kan...,219,21,15,0,0,0,0,0,https://www.bilibili.com/video/BV1mv421C7PM?cvid=31209310
32203147,每天半小时 申论80分,103491,20,91,2,0,1,12,0,https://www.bilibili.com/video/BV1wu4m1P7t6?cvid=32203147
32175993,"【最新】Sammy — 澄清""显化误区""  「想得到」不影响你显化【原创翻译&精",2116,20,32,0,5,0,1,0,https://www.bilibili.com/video/BV1vH4y1L7u3?cvid=32175993
31817678,每天半小时 申论80分,96052,20,76,0,2,1,8,0,https://www.bilibili.com/video/BV1mv421k7Rt?cvid=31817678
31727713,佐野ひなこ sSHUPURE＋Weekly 摄影,2912,20,46,0,1,0,0,0,https://www.bilibili.com/video/BV1JH4y1J7Ak?cvid=31727713
31289527,《明日方舟》EP - 浸春芜,252,20,17,0,0,0,1,0,https://www.bilibili.com/video/BV1F7421T7dr?cvid=31289527
32395483,【白荆回廊】深度回忆-五星卡米拉小姐 | 简单好抄稳定通关的朗朗风队作业,9639,19,107,0,19,0,2,0,https://www.bilibili.com/video/BV14i421Z723?cvid=32395483
32345886,【琉璃】最后纪元1.0召唤死灵开荒攻略：最适合新手的开荒玩法！,473,19,7,0,0,0,0,0,https://www.bilibili.com/video/BV1qJ4m1s7it?cvid=32345886
32081218,婚恋-女王,1176,19,29,0,0,0,0,0,https://www.bilibili.com/video/BV1mv421r7Rv?cvid=32081218
31994598,最后纪元 纯召唤死灵开荒加点,717,19,13,0,0,0,1,0,https://www.bilibili.com/video/BV1nH4y1J7QS?cvid=31994598
31308984,我还没有和别人一起潜过水呢 旅行者,3284,19,113,0,0,0,1,0,https://www.bilibili.com/video/BV1iF4m1M7wH?cvid=31308984
31988616,[Airsoft 军事模拟] PLA与俄军联合进攻北约据点 真铁火力压制,3292,18,22,0,2,1,2,0,https://www.bilibili.com/video/BV1rx4y1k7ub?cvid=31988616
31889260,TWICE新曲One Spark音译空耳学唱,24497,18,88,0,0,0,2,0,https://www.bilibili.com/video/BV1P2421c7Jg?cvid=31889260
31649818,不会现在还有人没有jm天堂吧,4522,18,39,0,108,0,17,0,https://www.bilibili.com/video/BV1kZ421m7u6?cvid=31649818
31530694,【鏡音リン】レグルス（Regulus/轩辕十四）【ゆうゆ】,102411,18,1224,0,7,1,3,0,https://www.bilibili.com/video/BV1fu4m1w7cz?cvid=31530694
31518935,瑶瑶，小小的，软软的，香香的,1872,18,29,0,2,0,2,0,https://www.bilibili.com/video/BV1KC41167sC?cvid=31518935
31481753,人民日报申论范文必背金句、规范词,102035,18,63,0,0,0,1,0,https://www.bilibili.com/video/BV13y42187Ej?cvid=31481753
31456853,"""You grew so much!?.""(反馈好)",8689,18,34,0,0,0,2,0,https://www.bilibili.com/video/BV1b4421w7JA?cvid=31456853
31422310,【纯干货】新手买车必看！从买车到提车一条龙服务，4S店买车你所需要知道的一切！,600,18,43,0,0,0,4,0,https://www.bilibili.com/video/BV1nF4m177RZ?cvid=31422310
31177356,音乐画报 Eternal Field～El Momento／中村由利子（人像 橘,2747,18,49,0,1,0,0,0,https://www.bilibili.com/video/BV1rm411D7sT?cvid=31177356
32273831,概率操纵潜意识,2742,17,38,0,0,0,1,0,https://www.bilibili.com/video/BV11u4m1c75d?cvid=32273831
32158967,开拓者，快来给我提鞋,3567,17,49,0,3,0,0,0,https://www.bilibili.com/video/BV13m411f7LY?cvid=32158967
31959347,【百日计划特刊】63分钟速刷高中物理全部公式！送电子版！涵盖99.9%高考内容！,452,17,18,0,0,1,0,0,https://www.bilibili.com/video/BV1iK42187zg?cvid=31959347
31941089,2024公安专业知识系统课（桐哥讲公专  公安专业科目2024公安宝典配套课程）,212,17,10,0,0,0,1,0,https://www.bilibili.com/video/BV1LU4y1R7u4?cvid=31941089
31642255,【服务器可用】我的世界可自定义鱼竿枪，17种参数随便调！,781,17,18,0,0,0,7,0,https://www.bilibili.com/video/BV1ey42187wM?cvid=31642255
31561080,2024必备人民日报申论范文,97634,17,80,0,1,0,8,0,https://www.bilibili.com/video/BV14S421N74c?cvid=31561080
31485244,【大班梯度排行】花最少的钱，买素质最好的模型！！！（88系列）,4365,17,83,0,12,0,6,0,https://www.bilibili.com/video/BV1pv421k73n?cvid=31485244
31417846,一次打包7篇高分申论结构！,108277,17,56,0,0,1,0,0,https://www.bilibili.com/video/BV1bK421k7qJ?cvid=31417846
31409936,四人帮推行的错误民族政策有哪些？,5368,17,261,7,4,0,1,0,https://www.bilibili.com/video/BV1E4421w7ua?cvid=31409936
32206967,造车20年无人知，乌克兰制裁火出圈。,10441,16,96,0,16,0,2,0,https://www.bilibili.com/video/BV14K4y167Fn?cvid=32206967
31947772,半夜没材料还总想吃点重口的收藏这期就对了，6道简单夜宵做法,3060,16,443,4,0,0,2,0,https://www.bilibili.com/video/BV1sF4m1j7A6?cvid=31947772
31645141,9分无敌小说推荐21部百万字推荐小合集第八期,8863,16,62,0,0,0,1,0,https://www.bilibili.com/video/BV12u4m1P7jX?cvid=31645141
31512722,【数学分析考研真题选讲】Abel判别法；Leibniz级数；比较判别法极限形式；,7604,16,48,0,0,0,0,0,https://www.bilibili.com/video/BV1f2421F7uc?cvid=31512722
31176306,教你将Windows主机改装成NAS——安装系统，创建文件系统，设置用户权...,475,16,17,0,3,0,0,0,https://www.bilibili.com/video/BV13A4m1V7ig?cvid=31176306
31170270,它，帮我干掉精神内耗，每天狂学15h,559,16,46,0,0,0,1,0,https://www.bilibili.com/video/BV1oF4m1T7zF?cvid=31170270
32113027,开拓者，知道你很闲，那就和我一起出来约会吧,3252,15,27,0,2,0,0,0,https://www.bilibili.com/video/BV1ar421p74P?cvid=32113027
32081000,凯尔希兔子洞 【属性加强版】,2620,15,302,0,0,0,2,0,https://www.bilibili.com/video/BV1tz421R7Kj?cvid=32081000
32015077,“好甜好爽的歌 被萌晕惹”！ハイド・アンド・シーク,17508,15,363,1,6,0,2,0,https://www.bilibili.com/video/BV1ij421S7mS?cvid=32015077
31647995,2024年广东省高质量发展大会精讲。广东选调、深圳市考面试必看！广东省考笔试必看,3799,15,17,1,0,0,3,0,https://www.bilibili.com/video/BV1eZ42117xP?cvid=31647995
31514364,"《神话降临,我得到了内侧资格》1-307,陈玄意外得到神话纪元降临前的内测...",446,15,6,0,0,0,0,0,https://www.bilibili.com/video/BV12m411D7ct?cvid=31514364
31318406,それがあなたの幸せとしても - Heavenz feat.巡音流歌,107221,15,1064,0,5,0,0,0,https://www.bilibili.com/video/BV1Nt411d7Be?cvid=31318406
32220840,繁星-姬青,993,14,29,0,0,0,0,0,https://www.bilibili.com/video/BV1vH4y177Nr?cvid=32220840
32073335,每天半小时 申论80分,107156,14,85,0,0,1,5,0,https://www.bilibili.com/video/BV16x4y1r7DE?cvid=32073335
31872854,【GUMI】遗憾至极【youまん】,301,14,120,0,2,0,3,0,https://www.bilibili.com/video/BV1Uu4m1A7aD?cvid=31872854
31871750,球球王国——攻城略地第十八季！【Lost Marbles授权 精华剪辑版】,550,14,51,0,10,0,6,0,https://www.bilibili.com/video/BV1cJ4m1s7fr?cvid=31871750
31795144,画画人打死不卸载！剩1%的电量也要拥有的宝藏APP！！【板绘 绘画 插画 ...,678,14,146,1,0,1,1,0,https://www.bilibili.com/video/BV1bj421Q73H?cvid=31795144
31648326,每天半小时 申论80分,102910,14,83,0,0,1,3,0,https://www.bilibili.com/video/BV1aK42187aH?cvid=31648326
31486940,【星穹铁道】开拓者...婚礼上穿这套婚纱可以嘛？,8757,14,163,0,1,0,3,0,https://www.bilibili.com/video/BV1pt42187eZ?cvid=31486940
31415353,”反对仇日思想“ ”日本侵华民众无辜“？! 无数“通化事件”证明了，只有彻...,570,14,39,1,2,1,1,0,https://www.bilibili.com/read/cv31415353
31367826,「自设手书」人マニア (人狂热症),10778,14,1654,1,3,0,3,0,https://www.bilibili.com/video/BV1yC41147Kf?cvid=31367826
31364705,人物+景物+正侧+细节+白描！描写手法？体系大梳理！【语文大合集35】,481,14,58,0,0,0,2,0,https://www.bilibili.com/video/BV1Ez421d7ok?cvid=31364705
31363213,【重返未来1999】全材料刷取路线一图流丨洞悉材料 心相材料 共鸣材料 罗...,415,14,5,0,0,0,0,0,https://www.bilibili.com/video/BV18m4y1i7FR?cvid=31363213
31309891,【春节特辑】每天10分钟 申论80分,108913,14,71,0,0,0,4,0,https://www.bilibili.com/video/BV1YS421K7aB?cvid=31309891
31296176,《学神模型》一节课从常人到学神,203,14,9,0,0,0,3,0,https://www.bilibili.com/video/BV15N4y1H74u?cvid=31296176
31163629,逐字精讲！文言翻译？不论基础？都能提分！【语文大合集34】,964,14,21,0,0,0,4,0,https://www.bilibili.com/video/BV1vF4m177xo?cvid=31163629
32287046,【蔚蓝档案】国服活动「冒失修女与古书馆的魔法师」活动攻略+懒人配队（BlueAr,28450,13,244,1,4,0,2,0,https://www.bilibili.com/video/BV1rz421X74H?cvid=32287046
31958205,用留数计算知乎上的无穷求和,8610,13,54,0,4,0,0,0,https://www.bilibili.com/video/BV1nW421P7a1?cvid=31958205
31955645,【CH手书/中美现代史向】ENEMY（劲敌）,929,13,717,0,0,0,8,0,https://www.bilibili.com/video/BV1k1421Z78f?cvid=31955645
31954342,“这首歌能让你心情变好吗”！《Smile》,18806,13,305,0,2,0,1,0,https://www.bilibili.com/video/BV1Dr421p7Wg?cvid=31954342
31871898,小家伙，到我的卡池，才想我了吗,3042,13,38,0,0,0,0,0,https://www.bilibili.com/video/BV1a1421Z7Co?cvid=31871898
31529786,繁星-范静梅,1498,13,30,0,0,0,1,0,https://www.bilibili.com/video/BV1ax4y1k74Y?cvid=31529786
31351169,特厨探店 |辣辣辣！一个鸭头嗦出了人生的意义！-航埠小平鸭头,338,13,19,1,0,0,2,0,https://www.bilibili.com/video/BV1d6421g7fx?cvid=31351169
31187762,【2023级强基班】《齐桓晋文之事》01+02,630,13,36,0,1,0,0,0,https://www.bilibili.com/video/BV1FU421f7F8?cvid=31187762
31163062,从没有人教过你们如何听课,188,13,18,0,0,0,0,0,https://www.bilibili.com/video/BV1T541117ji?cvid=31163062
32312931,AI和GPT辅助开发-通过原始需求自动生产软件需求规格说明书,4433,12,17,0,0,0,4,0,https://www.bilibili.com/video/BV1cv421k7C8?cvid=32312931
32072747,Among Us Animation Alternate 2 Part 1...,610,12,35,0,36,0,0,0,https://www.bilibili.com/video/BV1im411f75E?cvid=32072747
31797943,学长经验，大一新生必看：电子信息类&计算机类&自动控制类，学科地图，及高学历学术,596,12,10,0,0,0,4,0,https://www.bilibili.com/video/BV1iC411x7o5?cvid=31797943
31779873,原来，小草神的秋千，是大慈树王在推的啊,2157,12,20,0,0,0,0,0,https://www.bilibili.com/video/BV1Xx4y1k7yf?cvid=31779873
31750918,“新媒体统御之下，阶级身份的表露和自觉正在消失”【戴锦华】,8230,12,37,0,0,1,3,0,https://www.bilibili.com/video/BV13A4m1G7mY?cvid=31750918
31745716,【零基础】八字命理绝学 | 字字句句皆真传（建议收藏）,1173,12,10,0,1,0,2,0,https://www.bilibili.com/video/BV1GJ4m1b7bo?cvid=31745716
31718323,[Sammy]中英字|我如何通过肯定句显化我想要的一切,1894,12,29,0,0,0,0,0,https://www.bilibili.com/video/BV1DZ421m77b?cvid=31718323
31655772,这 配 方 一 百 万 都 不 卖！,1386,12,117,1,0,0,3,0,https://www.bilibili.com/video/BV11v421k7AP?cvid=31655772
31554523,一天不听就感觉身上有小魔女再爬！Ga1ahad and Scientific W,15635,12,185,0,4,0,0,0,https://www.bilibili.com/video/BV1s6421M7P1?cvid=31554523
31349262,【TF家族】《2024新春特辑》第六集：2024三班剧院新年音乐会,12389,12,139,0,1,0,9,0,https://www.bilibili.com/video/BV1Tz421d7Cq?cvid=31349262
31308840,［低吸］「张启山」：十年磨一剑，弱转强、冰点等一些模式手法的原理，牛市就是暴亏的,8120,12,17,0,0,0,2,0,https://www.bilibili.com/video/BV1oH4y1h7s6?cvid=31308840
